chr_physbin	Chr.x	Species.x	physbin	rate	physbinnum.x	gene_num	Chr.y	physbinnum.y	Species.y
IV (0.6,0.61]	IV	C. elegans	(0.6,0.61]	0.517285862691589	61	47	IV	61	C. elegans
IV (0.61,0.62]	IV	C. elegans	(0.61,0.62]	1.33022613922518e-06	62	25	IV	62	C. elegans
IV (0.62,0.63]	IV	C. elegans	(0.62,0.63]	0.260466253529754	63	49	IV	63	C. elegans
IV (0.63,0.64]	IV	C. elegans	(0.63,0.64]	0.724433125347666	64	60	IV	64	C. elegans
IV (0.64,0.65]	IV	C. elegans	(0.64,0.65]	-1.69926108072902e-14	65	51	IV	65	C. elegans
IV (0.65,0.66]	IV	C. elegans	(0.65,0.66]	1.34397199597531e-06	66	21	IV	66	C. elegans
IV (0.66,0.67]	IV	C. elegans	(0.66,0.67]	1.10742797064289	67	48	IV	67	C. elegans
IV (0.67,0.68]	IV	C. elegans	(0.67,0.68]	3.99848985435623e-06	68	40	IV	68	C. elegans
IV (0.68,0.69]	IV	C. elegans	(0.68,0.69]	0.878425324169875	69	48	IV	69	C. elegans
IV (0.69,0.7]	IV	C. elegans	(0.69,0.7]	0.613277556863859	70	18	IV	70	C. elegans
IV (0.7,0.71]	IV	C. elegans	(0.7,0.71]	0.478332689020577	71	49	IV	71	C. elegans
IV (0.71,0.72]	IV	C. elegans	(0.71,0.72]	0.544008218371711	72	49	IV	72	C. elegans
IV (0.72,0.73]	IV	C. elegans	(0.72,0.73]	1.56154876571704	73	30	IV	73	C. elegans
IV (0.73,0.74]	IV	C. elegans	(0.73,0.74]	0.921400638622055	74	18	IV	74	C. elegans
IV (0.74,0.75]	IV	C. elegans	(0.74,0.75]	0.398852964378319	75	58	IV	75	C. elegans
IV (0.75,0.76]	IV	C. elegans	(0.75,0.76]	0.292755983337448	76	42	IV	76	C. elegans
IV (0.76,0.77]	IV	C. elegans	(0.76,0.77]	1.66889264059142	77	29	IV	77	C. elegans
IV (0.77,0.78]	IV	C. elegans	(0.77,0.78]	1.32914611302751	78	40	IV	78	C. elegans
IV (0.78,0.79]	IV	C. elegans	(0.78,0.79]	1.24174428542709	79	39	IV	79	C. elegans
IV (0.79,0.8]	IV	C. elegans	(0.79,0.8]	0.698880444354207	80	20	IV	80	C. elegans
IV (0.8,0.81]	IV	C. elegans	(0.8,0.81]	2.52586648077971e-14	81	13	IV	81	C. elegans
IV (0.81,0.82]	IV	C. elegans	(0.81,0.82]	0.967732089270706	82	29	IV	82	C. elegans
IV (0.82,0.83]	IV	C. elegans	(0.82,0.83]	0.66271077785624	83	25	IV	83	C. elegans
IV (0.83,0.84]	IV	C. elegans	(0.83,0.84]	0.17830922139198	84	29	IV	84	C. elegans
IV (0.84,0.85]	IV	C. elegans	(0.84,0.85]	0.253665386586383	85	26	IV	85	C. elegans
IV (0.85,0.86]	IV	C. elegans	(0.85,0.86]	0.23814768983766	86	25	IV	86	C. elegans
IV (0.86,0.87]	IV	C. elegans	(0.86,0.87]	0.831134318206166	87	32	IV	87	C. elegans
IV (0.87,0.88]	IV	C. elegans	(0.87,0.88]	0.858268980177818	88	23	IV	88	C. elegans
IV (0.88,0.89]	IV	C. elegans	(0.88,0.89]	4.04530185731907	89	8	IV	89	C. elegans
IV (0.89,0.9]	IV	C. elegans	(0.89,0.9]	3.16885293236461	90	20	IV	90	C. elegans
IV (0.9,0.91]	IV	C. elegans	(0.9,0.91]	1.18318547839187	91	12	IV	91	C. elegans
IV (0.91,0.92]	IV	C. elegans	(0.91,0.92]	1.03402511180784	92	17	IV	92	C. elegans
IV (0.92,0.93]	IV	C. elegans	(0.92,0.93]	1.04163398816904	93	5	IV	93	C. elegans
IV (0.93,0.94]	IV	C. elegans	(0.93,0.94]	0.197051933297394	94	35	IV	94	C. elegans
IV (0.94,0.95]	IV	C. elegans	(0.94,0.95]	1.85143418124276	95	15	IV	95	C. elegans
IV (0.95,0.96]	IV	C. elegans	(0.95,0.96]	1.03781992254984	96	20	IV	96	C. elegans
IV (0.96,0.97]	IV	C. elegans	(0.96,0.97]	0.306240309430144	97	14	IV	97	C. elegans
IV (0.97,0.98]	IV	C. elegans	(0.97,0.98]	3.73425717191171e-06	98	34	IV	98	C. elegans
IV (0.98,0.99]	IV	C. elegans	(0.98,0.99]	-7.66412295863121e-14	99	39	IV	99	C. elegans
IV (0.99,1]	IV	C. elegans	(0.99,1]	-4.98930119900272e-15	100	55	IV	100	C. elegans
V (0,0.01]	V	C. elegans	(0,0.01]	0	1	43	V	1	C. elegans
V (0.01,0.02]	V	C. elegans	(0.01,0.02]	2.76793970263858e-06	2	50	V	2	C. elegans
V (0.02,0.03]	V	C. elegans	(0.02,0.03]	-1.33239411662921e-21	3	68	V	3	C. elegans
V (0.03,0.04]	V	C. elegans	(0.03,0.04]	0.121608627042766	4	57	V	4	C. elegans
V (0.04,0.05]	V	C. elegans	(0.04,0.05]	0.23600374563799	5	24	V	5	C. elegans
V (0.05,0.06]	V	C. elegans	(0.05,0.06]	0.582306126991759	6	27	V	6	C. elegans
V (0.06,0.07]	V	C. elegans	(0.06,0.07]	3.01553638661239e-17	7	31	V	7	C. elegans
V (0.07,0.08]	V	C. elegans	(0.07,0.08]	0.8151118630781	8	46	V	8	C. elegans
V (0.08,0.09]	V	C. elegans	(0.08,0.09]	1.40064993900212	9	43	V	9	C. elegans
V (0.09,0.1]	V	C. elegans	(0.09,0.1]	2.56835760908912	10	44	V	10	C. elegans
V (0.1,0.11]	V	C. elegans	(0.1,0.11]	0.753733392805316	11	68	V	11	C. elegans
V (0.11,0.12]	V	C. elegans	(0.11,0.12]	-1.89639047174057e-16	12	70	V	12	C. elegans
V (0.12,0.13]	V	C. elegans	(0.12,0.13]	2.13072609421537	13	45	V	13	C. elegans
V (0.13,0.14]	V	C. elegans	(0.13,0.14]	0.828687501246749	14	61	V	14	C. elegans
V (0.14,0.15]	V	C. elegans	(0.14,0.15]	0.416674122687937	15	57	V	15	C. elegans
V (0.15,0.16]	V	C. elegans	(0.15,0.16]	3.25618076380846	16	58	V	16	C. elegans
V (0.16,0.17]	V	C. elegans	(0.16,0.17]	0.671863306193818	17	60	V	17	C. elegans
V (0.17,0.18]	V	C. elegans	(0.17,0.18]	1.64420145335477	18	37	V	18	C. elegans
V (0.18,0.19]	V	C. elegans	(0.18,0.19]	2.5850345562956	19	57	V	19	C. elegans
V (0.19,0.2]	V	C. elegans	(0.19,0.2]	0.972749727796512	20	50	V	20	C. elegans
V (0.2,0.21]	V	C. elegans	(0.2,0.21]	2.44425923125975	21	46	V	21	C. elegans
V (0.21,0.22]	V	C. elegans	(0.21,0.22]	1.802396313095	22	35	V	22	C. elegans
V (0.22,0.23]	V	C. elegans	(0.22,0.23]	0.211453607636493	23	78	V	23	C. elegans
V (0.23,0.24]	V	C. elegans	(0.23,0.24]	2.36781257198167	24	56	V	24	C. elegans
V (0.24,0.25]	V	C. elegans	(0.24,0.25]	4.69542921412255	25	45	V	25	C. elegans
V (0.25,0.26]	V	C. elegans	(0.25,0.26]	2.18121608033848	26	42	V	26	C. elegans
V (0.26,0.27]	V	C. elegans	(0.26,0.27]	1.51392375822018	27	44	V	27	C. elegans
V (0.27,0.28]	V	C. elegans	(0.27,0.28]	1.8159541282124	28	42	V	28	C. elegans
V (0.28,0.29]	V	C. elegans	(0.28,0.29]	0.164922461218101	29	42	V	29	C. elegans
V (0.29,0.3]	V	C. elegans	(0.29,0.3]	4.00944312255811e-15	30	26	V	30	C. elegans
V (0.3,0.31]	V	C. elegans	(0.3,0.31]	0.328472466749076	31	33	V	31	C. elegans
V (0.31,0.32]	V	C. elegans	(0.31,0.32]	0.728817762344012	32	51	V	32	C. elegans
V (0.32,0.33]	V	C. elegans	(0.32,0.33]	0.136895214178878	33	47	V	33	C. elegans
V (0.33,0.34]	V	C. elegans	(0.33,0.34]	-1.94957556469531e-14	34	75	V	34	C. elegans
V (0.34,0.35]	V	C. elegans	(0.34,0.35]	0.168253551576273	35	66	V	35	C. elegans
V (0.35,0.36]	V	C. elegans	(0.35,0.36]	0.763241798783509	36	72	V	36	C. elegans
V (0.36,0.37]	V	C. elegans	(0.36,0.37]	5.05967203265362e-06	37	61	V	37	C. elegans
V (0.37,0.38]	V	C. elegans	(0.37,0.38]	0.317281940553407	38	48	V	38	C. elegans
V (0.38,0.39]	V	C. elegans	(0.38,0.39]	0.128101665797781	39	56	V	39	C. elegans
V (0.39,0.4]	V	C. elegans	(0.39,0.4]	-1.31391505379638e-14	40	53	V	40	C. elegans
V (0.4,0.41]	V	C. elegans	(0.4,0.41]	0.207796732856128	41	42	V	41	C. elegans
V (0.41,0.42]	V	C. elegans	(0.41,0.42]	1.2328549151604	42	49	V	42	C. elegans
V (0.42,0.43]	V	C. elegans	(0.42,0.43]	0.549882068862608	43	51	V	43	C. elegans
V (0.43,0.44]	V	C. elegans	(0.43,0.44]	0.386438335712921	44	65	V	44	C. elegans
V (0.44,0.45]	V	C. elegans	(0.44,0.45]	0.351705884492555	45	61	V	45	C. elegans
V (0.45,0.46]	V	C. elegans	(0.45,0.46]	0.47922109100451	46	52	V	46	C. elegans
V (0.46,0.47]	V	C. elegans	(0.46,0.47]	0.161378625453443	47	52	V	47	C. elegans
V (0.47,0.48]	V	C. elegans	(0.47,0.48]	0.236052079122359	48	52	V	48	C. elegans
V (0.48,0.49]	V	C. elegans	(0.48,0.49]	1.81520183501449	49	70	V	49	C. elegans
V (0.49,0.5]	V	C. elegans	(0.49,0.5]	0.235481112251976	50	56	V	50	C. elegans
V (0.5,0.51]	V	C. elegans	(0.5,0.51]	0.480884433493201	51	49	V	51	C. elegans
V (0.51,0.52]	V	C. elegans	(0.51,0.52]	0.592667903718748	52	46	V	52	C. elegans
V (0.52,0.53]	V	C. elegans	(0.52,0.53]	0.178794914344668	53	60	V	53	C. elegans
V (0.53,0.54]	V	C. elegans	(0.53,0.54]	0.130694600733924	54	55	V	54	C. elegans
V (0.54,0.55]	V	C. elegans	(0.54,0.55]	2.5037067137286e-06	55	53	V	55	C. elegans
V (0.55,0.56]	V	C. elegans	(0.55,0.56]	2.05050241880189	56	70	V	56	C. elegans
V (0.56,0.57]	V	C. elegans	(0.56,0.57]	0.424397960443871	57	42	V	57	C. elegans
V (0.57,0.58]	V	C. elegans	(0.57,0.58]	0.23218713602785	58	55	V	58	C. elegans
V (0.58,0.59]	V	C. elegans	(0.58,0.59]	0.473692471367547	59	45	V	59	C. elegans
V (0.59,0.6]	V	C. elegans	(0.59,0.6]	1.43799057687293	60	53	V	60	C. elegans
V (0.6,0.61]	V	C. elegans	(0.6,0.61]	3.94278793119011e-06	61	61	V	61	C. elegans
V (0.61,0.62]	V	C. elegans	(0.61,0.62]	0.491720115682958	62	54	V	62	C. elegans
V (0.62,0.63]	V	C. elegans	(0.62,0.63]	0.386604888613504	63	36	V	63	C. elegans
V (0.63,0.64]	V	C. elegans	(0.63,0.64]	0.633756763934705	64	36	V	64	C. elegans
V (0.64,0.65]	V	C. elegans	(0.64,0.65]	-1.32424286655506e-14	65	56	V	65	C. elegans
V (0.65,0.66]	V	C. elegans	(0.65,0.66]	0.395225889784289	66	47	V	66	C. elegans
V (0.66,0.67]	V	C. elegans	(0.66,0.67]	0.902529417003495	67	96	V	67	C. elegans
V (0.67,0.68]	V	C. elegans	(0.67,0.68]	0.655818214077224	68	50	V	68	C. elegans
V (0.68,0.69]	V	C. elegans	(0.68,0.69]	0.785302133984356	69	61	V	69	C. elegans
V (0.69,0.7]	V	C. elegans	(0.69,0.7]	0.114641169270426	70	44	V	70	C. elegans
V (0.7,0.71]	V	C. elegans	(0.7,0.71]	0.742246716587309	71	48	V	71	C. elegans
V (0.71,0.72]	V	C. elegans	(0.71,0.72]	0.265313290530315	72	61	V	72	C. elegans
V (0.72,0.73]	V	C. elegans	(0.72,0.73]	0.672155337726033	73	71	V	73	C. elegans
V (0.73,0.74]	V	C. elegans	(0.73,0.74]	2.07045684998265	74	66	V	74	C. elegans
V (0.74,0.75]	V	C. elegans	(0.74,0.75]	1.09241523161691	75	47	V	75	C. elegans
V (0.75,0.76]	V	C. elegans	(0.75,0.76]	1.89037206410173	76	72	V	76	C. elegans
V (0.76,0.77]	V	C. elegans	(0.76,0.77]	0.319724638279387	77	70	V	77	C. elegans
V (0.77,0.78]	V	C. elegans	(0.77,0.78]	0.657244132801675	78	98	V	78	C. elegans
V (0.78,0.79]	V	C. elegans	(0.78,0.79]	2.04747630985763	79	59	V	79	C. elegans
V (0.79,0.8]	V	C. elegans	(0.79,0.8]	0.726138883075137	80	57	V	80	C. elegans
V (0.8,0.81]	V	C. elegans	(0.8,0.81]	3.29368783659178	81	58	V	81	C. elegans
V (0.81,0.82]	V	C. elegans	(0.81,0.82]	1.27874143264028	82	50	V	82	C. elegans
V (0.82,0.83]	V	C. elegans	(0.82,0.83]	0.751162836827177	83	42	V	83	C. elegans
V (0.83,0.84]	V	C. elegans	(0.83,0.84]	0.740148757408834	84	38	V	84	C. elegans
V (0.84,0.85]	V	C. elegans	(0.84,0.85]	1.08443619337752	85	52	V	85	C. elegans
V (0.85,0.86]	V	C. elegans	(0.85,0.86]	3.09335419926291	86	32	V	86	C. elegans
V (0.86,0.87]	V	C. elegans	(0.86,0.87]	5.68303614254255	87	43	V	87	C. elegans
V (0.87,0.88]	V	C. elegans	(0.87,0.88]	2.15665778247475	88	43	V	88	C. elegans
V (0.88,0.89]	V	C. elegans	(0.88,0.89]	2.32029493552296	89	51	V	89	C. elegans
V (0.89,0.9]	V	C. elegans	(0.89,0.9]	2.33373890267088	90	43	V	90	C. elegans
V (0.9,0.91]	V	C. elegans	(0.9,0.91]	3.43667197789106	91	31	V	91	C. elegans
V (0.91,0.92]	V	C. elegans	(0.91,0.92]	2.49759921887184	92	38	V	92	C. elegans
V (0.92,0.93]	V	C. elegans	(0.92,0.93]	1.51570895948228	93	54	V	93	C. elegans
V (0.93,0.94]	V	C. elegans	(0.93,0.94]	0.955357840566997	94	24	V	94	C. elegans
V (0.94,0.95]	V	C. elegans	(0.94,0.95]	2.98401059131589	95	39	V	95	C. elegans
V (0.95,0.96]	V	C. elegans	(0.95,0.96]	4.02795857940246	96	32	V	96	C. elegans
V (0.96,0.97]	V	C. elegans	(0.96,0.97]	2.72267130349697	97	36	V	97	C. elegans
V (0.97,0.98]	V	C. elegans	(0.97,0.98]	0.614868310821113	98	35	V	98	C. elegans
V (0.98,0.99]	V	C. elegans	(0.98,0.99]	-7.64936613548563e-14	99	57	V	99	C. elegans
V (0.99,1]	V	C. elegans	(0.99,1]	-7.70361856655852e-14	100	43	V	100	C. elegans
X (0,0.01]	X	C. elegans	(0,0.01]	0	1	20	X	1	C. elegans
X (0.01,0.02]	X	C. elegans	(0.01,0.02]	0	2	30	X	2	C. elegans
X (0.02,0.03]	X	C. elegans	(0.02,0.03]	0	3	27	X	3	C. elegans
X (0.03,0.04]	X	C. elegans	(0.03,0.04]	0.607885590434423	4	29	X	4	C. elegans
X (0.04,0.05]	X	C. elegans	(0.04,0.05]	1.48041887553496	5	18	X	5	C. elegans
X (0.05,0.06]	X	C. elegans	(0.05,0.06]	4.91215566791707e-16	6	35	X	6	C. elegans
X (0.06,0.07]	X	C. elegans	(0.06,0.07]	1.92800127335696	7	27	X	7	C. elegans
X (0.07,0.08]	X	C. elegans	(0.07,0.08]	3.3280933601682e-16	8	46	X	8	C. elegans
X (0.08,0.09]	X	C. elegans	(0.08,0.09]	2.31328739751896	9	9	X	9	C. elegans
X (0.09,0.1]	X	C. elegans	(0.09,0.1]	0.295007691165914	10	32	X	10	C. elegans
X (0.1,0.11]	X	C. elegans	(0.1,0.11]	0.254605849995212	11	37	X	11	C. elegans
X (0.11,0.12]	X	C. elegans	(0.11,0.12]	1.1970868040636	12	33	X	12	C. elegans
X (0.12,0.13]	X	C. elegans	(0.12,0.13]	2.09505849878679	13	30	X	13	C. elegans
X (0.13,0.14]	X	C. elegans	(0.13,0.14]	1.49206343976709	14	19	X	14	C. elegans
X (0.14,0.15]	X	C. elegans	(0.14,0.15]	4.11725399606115	15	28	X	15	C. elegans
X (0.15,0.16]	X	C. elegans	(0.15,0.16]	1.87335318621011	16	21	X	16	C. elegans
X (0.16,0.17]	X	C. elegans	(0.16,0.17]	0.635247742086593	17	28	X	17	C. elegans
X (0.17,0.18]	X	C. elegans	(0.17,0.18]	2.10765404992614	18	16	X	18	C. elegans
X (0.18,0.19]	X	C. elegans	(0.18,0.19]	2.15722785049947	19	38	X	19	C. elegans
X (0.19,0.2]	X	C. elegans	(0.19,0.2]	8.03676178637284e-15	20	32	X	20	C. elegans
X (0.2,0.21]	X	C. elegans	(0.2,0.21]	0.443501755368388	21	41	X	21	C. elegans
X (0.21,0.22]	X	C. elegans	(0.21,0.22]	1.92152996166156	22	11	X	22	C. elegans
X (0.22,0.23]	X	C. elegans	(0.22,0.23]	1.55062696475995	23	22	X	23	C. elegans
X (0.23,0.24]	X	C. elegans	(0.23,0.24]	8.66134122057074e-15	24	42	X	24	C. elegans
X (0.24,0.25]	X	C. elegans	(0.24,0.25]	1.2591693283263	25	36	X	25	C. elegans
X (0.25,0.26]	X	C. elegans	(0.25,0.26]	2.05176391006093	26	33	X	26	C. elegans
X (0.26,0.27]	X	C. elegans	(0.26,0.27]	0.811240403363674	27	16	X	27	C. elegans
X (0.27,0.28]	X	C. elegans	(0.27,0.28]	1.12097136896621	28	24	X	28	C. elegans
X (0.28,0.29]	X	C. elegans	(0.28,0.29]	0.339390662315078	29	37	X	29	C. elegans
X (0.29,0.3]	X	C. elegans	(0.29,0.3]	0.471532595385328	30	37	X	30	C. elegans
X (0.3,0.31]	X	C. elegans	(0.3,0.31]	1.57606671656464	31	16	X	31	C. elegans
X (0.31,0.32]	X	C. elegans	(0.31,0.32]	1.09811728734751	32	26	X	32	C. elegans
X (0.32,0.33]	X	C. elegans	(0.32,0.33]	1.05273361437518	33	27	X	33	C. elegans
X (0.33,0.34]	X	C. elegans	(0.33,0.34]	1.78482222922625	34	36	X	34	C. elegans
X (0.34,0.35]	X	C. elegans	(0.34,0.35]	1.52046477205728	35	22	X	35	C. elegans
X (0.35,0.36]	X	C. elegans	(0.35,0.36]	1.51221492972283	36	40	X	36	C. elegans
X (0.36,0.37]	X	C. elegans	(0.36,0.37]	-1.62191620119679e-14	37	40	X	37	C. elegans
X (0.37,0.38]	X	C. elegans	(0.37,0.38]	0.273948333991803	38	34	X	38	C. elegans
X (0.38,0.39]	X	C. elegans	(0.38,0.39]	0.356227142515714	39	39	X	39	C. elegans
X (0.39,0.4]	X	C. elegans	(0.39,0.4]	1.11252434820454	40	13	X	40	C. elegans
X (0.4,0.41]	X	C. elegans	(0.4,0.41]	0.343077419826893	41	31	X	41	C. elegans
X (0.41,0.42]	X	C. elegans	(0.41,0.42]	1.61836550058135e-14	42	41	X	42	C. elegans
X (0.42,0.43]	X	C. elegans	(0.42,0.43]	0.339303704738308	43	37	X	43	C. elegans
X (0.43,0.44]	X	C. elegans	(0.43,0.44]	0.596327561737432	44	17	X	44	C. elegans
X (0.44,0.45]	X	C. elegans	(0.44,0.45]	1.09354959501337	45	27	X	45	C. elegans
X (0.45,0.46]	X	C. elegans	(0.45,0.46]	1.30785906638617	46	35	X	46	C. elegans
X (0.46,0.47]	X	C. elegans	(0.46,0.47]	1.1257240254091	47	37	X	47	C. elegans
X (0.47,0.48]	X	C. elegans	(0.47,0.48]	1.08630424567674	48	17	X	48	C. elegans
X (0.48,0.49]	X	C. elegans	(0.48,0.49]	0.186878892355593	49	36	X	49	C. elegans
X (0.49,0.5]	X	C. elegans	(0.49,0.5]	-9.7078293196083e-15	50	42	X	50	C. elegans
X (0.5,0.51]	X	C. elegans	(0.5,0.51]	0.738019301919365	51	25	X	51	C. elegans
X (0.51,0.52]	X	C. elegans	(0.51,0.52]	0.314534510021721	52	36	X	52	C. elegans
X (0.52,0.53]	X	C. elegans	(0.52,0.53]	0.985420902661545	53	13	X	53	C. elegans
X (0.53,0.54]	X	C. elegans	(0.53,0.54]	2.50601744412158e-14	54	27	X	54	C. elegans
X (0.54,0.55]	X	C. elegans	(0.54,0.55]	1.38479968392257	55	28	X	55	C. elegans
X (0.55,0.56]	X	C. elegans	(0.55,0.56]	0.0926504769914398	56	38	X	56	C. elegans
X (0.56,0.57]	X	C. elegans	(0.56,0.57]	0.164797831216441	57	19	X	57	C. elegans
X (0.57,0.58]	X	C. elegans	(0.57,0.58]	0.169583795131206	58	30	X	58	C. elegans
X (0.58,0.59]	X	C. elegans	(0.58,0.59]	0.272153074264526	59	35	X	59	C. elegans
X (0.59,0.6]	X	C. elegans	(0.59,0.6]	1.07832581836568	60	27	X	60	C. elegans
X (0.6,0.61]	X	C. elegans	(0.6,0.61]	1.01553439263602	61	13	X	61	C. elegans
X (0.61,0.62]	X	C. elegans	(0.61,0.62]	0.679447806995008	62	39	X	62	C. elegans
X (0.62,0.63]	X	C. elegans	(0.62,0.63]	0.940517020225066	63	37	X	63	C. elegans
X (0.63,0.64]	X	C. elegans	(0.63,0.64]	2.01829871380508e-06	64	43	X	64	C. elegans
X (0.64,0.65]	X	C. elegans	(0.64,0.65]	1.49736864610285	65	29	X	65	C. elegans
X (0.65,0.66]	X	C. elegans	(0.65,0.66]	0.893692348145481	66	23	X	66	C. elegans
X (0.66,0.67]	X	C. elegans	(0.66,0.67]	-6.8854239713699e-15	67	41	X	67	C. elegans
X (0.67,0.68]	X	C. elegans	(0.67,0.68]	0.677663360344199	68	37	X	68	C. elegans
X (0.68,0.69]	X	C. elegans	(0.68,0.69]	4.78705129610138e-15	69	40	X	69	C. elegans
X (0.69,0.7]	X	C. elegans	(0.69,0.7]	1.0058727112508	70	34	X	70	C. elegans
X (0.7,0.71]	X	C. elegans	(0.7,0.71]	-2.74575902496711e-14	71	25	X	71	C. elegans
X (0.71,0.72]	X	C. elegans	(0.71,0.72]	0.485206602690486	72	29	X	72	C. elegans
X (0.72,0.73]	X	C. elegans	(0.72,0.73]	0.256784736764614	73	26	X	73	C. elegans
X (0.73,0.74]	X	C. elegans	(0.73,0.74]	3.80854954855599	74	13	X	74	C. elegans
X (0.74,0.75]	X	C. elegans	(0.74,0.75]	-3.00384750967952e-15	75	41	X	75	C. elegans
X (0.75,0.76]	X	C. elegans	(0.75,0.76]	3.34063494516959	76	39	X	76	C. elegans
X (0.76,0.77]	X	C. elegans	(0.76,0.77]	2.98996309109775	77	37	X	77	C. elegans
X (0.77,0.78]	X	C. elegans	(0.77,0.78]	3.49995554654212	78	26	X	78	C. elegans
X (0.78,0.79]	X	C. elegans	(0.78,0.79]	1.84080659404746	79	22	X	79	C. elegans
X (0.79,0.8]	X	C. elegans	(0.79,0.8]	1.99890201553122	80	33	X	80	C. elegans
X (0.8,0.81]	X	C. elegans	(0.8,0.81]	1.20224587931536	81	34	X	81	C. elegans
X (0.81,0.82]	X	C. elegans	(0.81,0.82]	0.922555188942264	82	48	X	82	C. elegans
X (0.82,0.83]	X	C. elegans	(0.82,0.83]	2.63845653239165	83	11	X	83	C. elegans
X (0.83,0.84]	X	C. elegans	(0.83,0.84]	1.14144058664381	84	38	X	84	C. elegans
X (0.84,0.85]	X	C. elegans	(0.84,0.85]	1.86916134849508	85	38	X	85	C. elegans
X (0.85,0.86]	X	C. elegans	(0.85,0.86]	2.57611853247527	86	24	X	86	C. elegans
X (0.86,0.87]	X	C. elegans	(0.86,0.87]	0.540092878581793	87	9	X	87	C. elegans
X (0.87,0.88]	X	C. elegans	(0.87,0.88]	1.14544637296624	88	28	X	88	C. elegans
X (0.88,0.89]	X	C. elegans	(0.88,0.89]	2.61917812867308	89	34	X	89	C. elegans
X (0.89,0.9]	X	C. elegans	(0.89,0.9]	0.296605657448783	90	27	X	90	C. elegans
X (0.9,0.91]	X	C. elegans	(0.9,0.91]	-2.44467169801081e-14	91	22	X	91	C. elegans
X (0.91,0.92]	X	C. elegans	(0.91,0.92]	0.202857654590876	92	16	X	92	C. elegans
X (0.92,0.93]	X	C. elegans	(0.92,0.93]	0.643106261952667	93	20	X	93	C. elegans
X (0.93,0.94]	X	C. elegans	(0.93,0.94]	2.1097257510103	94	22	X	94	C. elegans
X (0.94,0.95]	X	C. elegans	(0.94,0.95]	-1.19037835677031e-14	95	29	X	95	C. elegans
X (0.95,0.96]	X	C. elegans	(0.95,0.96]	2.82484625828987e-14	96	13	X	96	C. elegans
X (0.96,0.97]	X	C. elegans	(0.96,0.97]	6.31466158799948e-06	97	30	X	97	C. elegans
X (0.97,0.98]	X	C. elegans	(0.97,0.98]	-2.61058564001828e-14	98	35	X	98	C. elegans
X (0.98,0.99]	X	C. elegans	(0.98,0.99]	-2.47965071773366e-14	99	21	X	99	C. elegans
X (0.99,1]	X	C. elegans	(0.99,1]	1.24621235520008e-16	100	13	X	100	C. elegans
I (0,0.01]	I	C. remanei	(0,0.01]	2.3541334693189	1	33	I	1	C. remanei
I (0.01,0.02]	I	C. remanei	(0.01,0.02]	1.82438790071906	2	26	I	2	C. remanei
I (0.02,0.03]	I	C. remanei	(0.02,0.03]	1.97128144023354	3	24	I	3	C. remanei
I (0.03,0.04]	I	C. remanei	(0.03,0.04]	0.875111315216633	4	16	I	4	C. remanei
I (0.04,0.05]	I	C. remanei	(0.04,0.05]	10.91525274171	5	21	I	5	C. remanei
I (0.05,0.06]	I	C. remanei	(0.05,0.06]	0.34600208931361	6	25	I	6	C. remanei
I (0.06,0.07]	I	C. remanei	(0.06,0.07]	-2.61105913790215e-15	7	40	I	7	C. remanei
I (0.07,0.08]	I	C. remanei	(0.07,0.08]	8.74241448503918	8	18	I	8	C. remanei
I (0.08,0.09]	I	C. remanei	(0.08,0.09]	3.27202133907195	9	26	I	9	C. remanei
I (0.09,0.1]	I	C. remanei	(0.09,0.1]	-2.21780427149841e-15	10	24	I	10	C. remanei
I (0.1,0.11]	I	C. remanei	(0.1,0.11]	9.8708629946351	11	17	I	11	C. remanei
I (0.11,0.12]	I	C. remanei	(0.11,0.12]	0.798005480893948	12	19	I	12	C. remanei
I (0.12,0.13]	I	C. remanei	(0.12,0.13]	3.61951897800466	13	32	I	13	C. remanei
I (0.13,0.14]	I	C. remanei	(0.13,0.14]	1.10300289384162e-14	14	34	I	14	C. remanei
I (0.14,0.15]	I	C. remanei	(0.14,0.15]	0.307729603977713	15	17	I	15	C. remanei
I (0.15,0.16]	I	C. remanei	(0.15,0.16]	0.397957530751818	16	30	I	16	C. remanei
I (0.16,0.17]	I	C. remanei	(0.16,0.17]	3.50997035494235e-15	17	18	I	17	C. remanei
I (0.17,0.18]	I	C. remanei	(0.17,0.18]	3.50997035494234e-15	18	8	I	18	C. remanei
I (0.18,0.19]	I	C. remanei	(0.18,0.19]	1.85213932005451	19	26	I	19	C. remanei
I (0.19,0.2]	I	C. remanei	(0.19,0.2]	4.19668586325325	20	26	I	20	C. remanei
I (0.2,0.21]	I	C. remanei	(0.2,0.21]	1.68651295576366e-14	21	58	I	21	C. remanei
I (0.21,0.22]	I	C. remanei	(0.21,0.22]	0.822749865466346	22	31	I	22	C. remanei
I (0.22,0.23]	I	C. remanei	(0.22,0.23]	1.27310975169835	23	57	I	23	C. remanei
I (0.23,0.24]	I	C. remanei	(0.23,0.24]	0.232753296004484	24	55	I	24	C. remanei
I (0.24,0.25]	I	C. remanei	(0.24,0.25]	1.76400258942161e-14	25	19	I	25	C. remanei
I (0.25,0.26]	I	C. remanei	(0.25,0.26]	2.09123395794082	26	51	I	26	C. remanei
I (0.26,0.27]	I	C. remanei	(0.26,0.27]	0.688919947670511	27	42	I	27	C. remanei
I (0.27,0.28]	I	C. remanei	(0.27,0.28]	1.80414635005119	28	44	I	28	C. remanei
